order_id,order_number,customer_id,order_ts,order_status,cancellation_stage,payment_method_id,shipping_service_id,voucher_id,sales_channel,currency,loaded_at
20201,ORD-20251014-00020201,551,2025-10-14 14:26:36,delivered,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
20202,ORD-20251113-00020202,2190,2025-11-13 03:47:37,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
20203,ORD-20240206-00020203,574,2024-02-06 15:16:31,delivered,,1,8,1,web,IDR,2026-05-25 04:22:10.045703
20204,ORD-20250111-00020204,490,2025-01-11 22:04:14,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20205,ORD-20230803-00020205,2108,2023-08-03 02:20:14,cancelled,packed,4,7,4,web,IDR,2026-05-25 04:22:10.045703
20206,ORD-20240109-00020206,683,2024-01-09 07:18:11,cancelled,paid,4,4,3,web,IDR,2026-05-25 04:22:10.045703
20207,ORD-20221128-00020207,2152,2022-11-28 09:29:14,returned,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
20208,ORD-20250404-00020208,1057,2025-04-04 12:02:55,returned,,2,8,1,web,IDR,2026-05-25 04:22:10.045703
20209,ORD-20240623-00020209,2289,2024-06-23 06:20:28,returned,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
20210,ORD-20230414-00020210,109,2023-04-14 12:19:22,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20211,ORD-20230328-00020211,670,2023-03-28 01:37:33,delivered,,1,7,3,web,IDR,2026-05-25 04:22:10.045703
20212,ORD-20251010-00020212,2444,2025-10-10 06:14:01,delivered,,3,6,1,web,IDR,2026-05-25 04:22:10.045703
20213,ORD-20251218-00020213,2380,2025-12-18 02:19:49,delivered,,4,7,1,web,IDR,2026-05-25 04:22:10.045703
20214,ORD-20230103-00020214,1930,2023-01-03 17:06:15,cancelled,placed,1,4,3,web,IDR,2026-05-25 04:22:10.045703
20215,ORD-20230514-00020215,2271,2023-05-14 01:36:03,delivered,,3,7,2,web,IDR,2026-05-25 04:22:10.045703
20216,ORD-20240830-00020216,2213,2024-08-30 05:27:32,delivered,,1,7,2,web,IDR,2026-05-25 04:22:10.045703
20217,ORD-20250304-00020217,2139,2025-03-04 08:39:53,delivered,,4,4,2,web,IDR,2026-05-25 04:22:10.045703
20218,ORD-20251108-00020218,2387,2025-11-08 16:56:14,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20219,ORD-20230321-00020219,357,2023-03-21 10:18:34,returned,,3,7,3,web,IDR,2026-05-25 04:22:10.045703
20220,ORD-20240915-00020220,2387,2024-09-15 07:35:02,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
20221,ORD-20241116-00020221,2142,2024-11-16 11:48:24,delivered,,3,2,2,web,IDR,2026-05-25 04:22:10.045703
20222,ORD-20221014-00020222,1880,2022-10-14 10:05:24,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
20223,ORD-20251228-00020223,759,2025-12-28 07:29:21,delivered,,4,5,3,web,IDR,2026-05-25 04:22:10.045703
20224,ORD-20220106-00020224,992,2022-01-06 17:10:31,delivered,,3,3,4,web,IDR,2026-05-25 04:22:10.045703
20225,ORD-20231222-00020225,1079,2023-12-22 19:07:29,delivered,,2,4,2,web,IDR,2026-05-25 04:22:10.045703
20226,ORD-20250619-00020226,1747,2025-06-19 17:55:10,delivered,,4,6,3,web,IDR,2026-05-25 04:22:10.045703
20227,ORD-20230325-00020227,1289,2023-03-25 12:45:51,delivered,,1,7,2,web,IDR,2026-05-25 04:22:10.045703
20228,ORD-20231221-00020228,2078,2023-12-21 03:38:02,returned,,4,7,2,web,IDR,2026-05-25 04:22:10.045703
20229,ORD-20250628-00020229,1972,2025-06-28 21:13:04,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
20230,ORD-20250208-00020230,1967,2025-02-08 13:30:51,delivered,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
20231,ORD-20240108-00020231,635,2024-01-08 18:47:57,delivered,,4,6,1,web,IDR,2026-05-25 04:22:10.045703
20232,ORD-20221109-00020232,2052,2022-11-09 17:55:54,delivered,,2,2,3,web,IDR,2026-05-25 04:22:10.045703
20233,ORD-20230809-00020233,2206,2023-08-09 01:54:48,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
20234,ORD-20251105-00020234,2206,2025-11-05 08:41:12,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
20235,ORD-20221103-00020235,176,2022-11-03 10:11:38,delivered,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
20236,ORD-20250202-00020236,626,2025-02-02 11:11:35,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
20237,ORD-20240511-00020237,1974,2024-05-11 04:03:23,returned,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20238,ORD-20230822-00020238,991,2023-08-22 07:48:49,returned,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
20239,ORD-20230704-00020239,402,2023-07-04 09:21:53,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
20240,ORD-20250224-00020240,18,2025-02-24 09:57:39,cancelled,placed,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20241,ORD-20250917-00020241,659,2025-09-17 12:14:23,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
20242,ORD-20250410-00020242,52,2025-04-10 21:26:54,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20243,ORD-20230314-00020243,1764,2023-03-14 13:48:06,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
20244,ORD-20240521-00020244,1283,2024-05-21 20:26:15,delivered,,4,4,4,web,IDR,2026-05-25 04:22:10.045703
20245,ORD-20230104-00020245,2014,2023-01-04 07:35:42,returned,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20246,ORD-20230506-00020246,385,2023-05-06 03:05:07,delivered,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
20247,ORD-20220604-00020247,59,2022-06-04 05:47:33,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
20248,ORD-20220505-00020248,1374,2022-05-05 16:32:23,returned,,4,1,1,web,IDR,2026-05-25 04:22:10.045703
20249,ORD-20251215-00020249,1324,2025-12-15 19:17:07,delivered,,1,2,3,web,IDR,2026-05-25 04:22:10.045703
20250,ORD-20230111-00020250,597,2023-01-11 14:29:07,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
20251,ORD-20231222-00020251,689,2023-12-22 18:25:40,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
20252,ORD-20240528-00020252,1920,2024-05-28 11:56:46,delivered,,1,3,3,web,IDR,2026-05-25 04:22:10.045703
20253,ORD-20250915-00020253,2,2025-09-15 03:06:38,cancelled,paid,4,3,2,web,IDR,2026-05-25 04:22:10.045703
20254,ORD-20220802-00020254,1299,2022-08-02 15:28:34,returned,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20255,ORD-20230315-00020255,108,2023-03-15 01:53:19,delivered,,4,1,1,web,IDR,2026-05-25 04:22:10.045703
20256,ORD-20220716-00020256,1620,2022-07-16 08:48:27,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
20257,ORD-20230618-00020257,1523,2023-06-18 17:40:25,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
20258,ORD-20250503-00020258,398,2025-05-03 19:25:48,delivered,,4,3,2,web,IDR,2026-05-25 04:22:10.045703
20259,ORD-20231223-00020259,1285,2023-12-23 14:30:27,delivered,,3,6,2,web,IDR,2026-05-25 04:22:10.045703
20260,ORD-20250607-00020260,1494,2025-06-07 19:11:30,delivered,,1,2,2,web,IDR,2026-05-25 04:22:10.045703
20261,ORD-20231101-00020261,1329,2023-11-01 09:54:08,returned,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20262,ORD-20240308-00020262,2145,2024-03-08 18:33:09,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20263,ORD-20220107-00020263,870,2022-01-07 12:53:36,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
20264,ORD-20250822-00020264,2142,2025-08-22 22:48:53,delivered,,1,2,3,web,IDR,2026-05-25 04:22:10.045703
20265,ORD-20230314-00020265,481,2023-03-14 13:33:48,delivered,,2,6,2,web,IDR,2026-05-25 04:22:10.045703
20266,ORD-20230807-00020266,1020,2023-08-07 16:02:08,delivered,,3,5,1,web,IDR,2026-05-25 04:22:10.045703
20267,ORD-20221126-00020267,2254,2022-11-26 20:55:09,delivered,,3,5,1,web,IDR,2026-05-25 04:22:10.045703
20268,ORD-20250124-00020268,707,2025-01-24 21:28:36,delivered,,3,6,3,web,IDR,2026-05-25 04:22:10.045703
20269,ORD-20220925-00020269,1567,2022-09-25 05:35:12,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20270,ORD-20251209-00020270,25,2025-12-09 05:39:34,delivered,,1,6,3,web,IDR,2026-05-25 04:22:10.045703
20271,ORD-20240917-00020271,179,2024-09-17 06:41:19,delivered,,2,4,1,web,IDR,2026-05-25 04:22:10.045703
20272,ORD-20220903-00020272,1832,2022-09-03 12:48:06,cancelled,packed,1,2,3,web,IDR,2026-05-25 04:22:10.045703
20273,ORD-20240222-00020273,117,2024-02-22 13:57:51,delivered,,4,1,3,web,IDR,2026-05-25 04:22:10.045703
20274,ORD-20220312-00020274,739,2022-03-12 16:50:54,delivered,,3,1,1,web,IDR,2026-05-25 04:22:10.045703
20275,ORD-20251230-00020275,1521,2025-12-30 23:17:49,packed,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
20276,ORD-20220807-00020276,418,2022-08-07 12:06:48,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
20277,ORD-20221213-00020277,2353,2022-12-13 21:34:14,returned,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
20278,ORD-20250106-00020278,2333,2025-01-06 00:37:38,delivered,,4,7,3,web,IDR,2026-05-25 04:22:10.045703
20279,ORD-20250502-00020279,30,2025-05-02 10:24:35,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
20280,ORD-20240327-00020280,1469,2024-03-27 14:15:41,delivered,,4,2,3,web,IDR,2026-05-25 04:22:10.045703
20281,ORD-20251224-00020281,2177,2025-12-24 18:10:53,shipped,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
20282,ORD-20220504-00020282,1544,2022-05-04 07:34:44,delivered,,3,3,3,web,IDR,2026-05-25 04:22:10.045703
20283,ORD-20220311-00020283,1801,2022-03-11 21:26:46,returned,,3,1,2,web,IDR,2026-05-25 04:22:10.045703
20284,ORD-20250316-00020284,2071,2025-03-16 07:51:35,returned,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
20285,ORD-20220123-00020285,155,2022-01-23 12:47:14,cancelled,packed,2,3,1,web,IDR,2026-05-25 04:22:10.045703
20286,ORD-20241129-00020286,1137,2024-11-29 12:43:16,delivered,,3,5,2,web,IDR,2026-05-25 04:22:10.045703
20287,ORD-20230123-00020287,147,2023-01-23 01:53:08,delivered,,1,5,3,web,IDR,2026-05-25 04:22:10.045703
20288,ORD-20220518-00020288,2052,2022-05-18 20:20:06,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20289,ORD-20250308-00020289,549,2025-03-08 02:35:04,delivered,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
20290,ORD-20251226-00020290,1128,2025-12-26 17:04:41,delivered,,3,1,1,web,IDR,2026-05-25 04:22:10.045703
20291,ORD-20220202-00020291,1733,2022-02-02 20:21:08,returned,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
20292,ORD-20220122-00020292,1168,2022-01-22 22:08:49,delivered,,2,3,4,web,IDR,2026-05-25 04:22:10.045703
20293,ORD-20251215-00020293,1182,2025-12-15 20:49:36,delivered,,1,6,3,web,IDR,2026-05-25 04:22:10.045703
20294,ORD-20241219-00020294,1572,2024-12-19 19:43:25,delivered,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20295,ORD-20221215-00020295,2168,2022-12-15 16:51:43,delivered,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
20296,ORD-20230727-00020296,963,2023-07-27 19:11:28,delivered,,2,5,3,web,IDR,2026-05-25 04:22:10.045703
20297,ORD-20250522-00020297,1217,2025-05-22 15:34:14,delivered,,4,1,3,web,IDR,2026-05-25 04:22:10.045703
20298,ORD-20240407-00020298,695,2024-04-07 21:16:58,delivered,,1,8,2,web,IDR,2026-05-25 04:22:10.045703
20299,ORD-20230312-00020299,407,2023-03-12 19:30:58,delivered,,2,7,1,web,IDR,2026-05-25 04:22:10.045703
20300,ORD-20230711-00020300,225,2023-07-11 14:02:57,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20301,ORD-20250724-00020301,941,2025-07-24 04:54:52,returned,,1,1,4,web,IDR,2026-05-25 04:22:10.045703
20302,ORD-20220109-00020302,1362,2022-01-09 23:18:26,delivered,,1,4,4,web,IDR,2026-05-25 04:22:10.045703
20303,ORD-20220516-00020303,923,2022-05-16 14:03:06,delivered,,1,2,3,web,IDR,2026-05-25 04:22:10.045703
20304,ORD-20220627-00020304,858,2022-06-27 02:38:40,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20305,ORD-20230623-00020305,2093,2023-06-23 20:03:12,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20306,ORD-20220311-00020306,519,2022-03-11 00:30:49,delivered,,1,5,2,web,IDR,2026-05-25 04:22:10.045703
20307,ORD-20241206-00020307,1709,2024-12-06 19:02:03,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20308,ORD-20220210-00020308,1374,2022-02-10 19:40:12,delivered,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20309,ORD-20240524-00020309,997,2024-05-24 15:10:53,delivered,,4,4,3,web,IDR,2026-05-25 04:22:10.045703
20310,ORD-20230607-00020310,463,2023-06-07 04:11:34,returned,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
20311,ORD-20240218-00020311,728,2024-02-18 15:47:50,delivered,,4,1,2,web,IDR,2026-05-25 04:22:10.045703
20312,ORD-20240131-00020312,1375,2024-01-31 23:23:41,cancelled,placed,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20313,ORD-20221224-00020313,540,2022-12-24 08:06:09,cancelled,placed,3,5,3,web,IDR,2026-05-25 04:22:10.045703
20314,ORD-20221228-00020314,1958,2022-12-28 22:33:00,delivered,,1,7,2,web,IDR,2026-05-25 04:22:10.045703
20315,ORD-20240514-00020315,891,2024-05-14 18:15:55,returned,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
20316,ORD-20220425-00020316,1368,2022-04-25 21:13:20,delivered,,3,1,3,web,IDR,2026-05-25 04:22:10.045703
20317,ORD-20241022-00020317,387,2024-10-22 01:51:29,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
20318,ORD-20230623-00020318,1905,2023-06-23 05:29:47,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
20319,ORD-20240413-00020319,1602,2024-04-13 15:38:15,cancelled,shipped,1,8,1,web,IDR,2026-05-25 04:22:10.045703
20320,ORD-20230805-00020320,2158,2023-08-05 15:22:01,delivered,,3,1,3,web,IDR,2026-05-25 04:22:10.045703
20321,ORD-20250117-00020321,2002,2025-01-17 14:34:30,delivered,,1,7,1,web,IDR,2026-05-25 04:22:10.045703
20322,ORD-20220101-00020322,1189,2022-01-01 15:48:28,delivered,,1,5,3,web,IDR,2026-05-25 04:22:10.045703
20323,ORD-20241128-00020323,1876,2024-11-28 06:30:33,delivered,,2,4,2,web,IDR,2026-05-25 04:22:10.045703
20324,ORD-20240101-00020324,1271,2024-01-01 13:32:14,delivered,,3,1,1,web,IDR,2026-05-25 04:22:10.045703
20325,ORD-20240209-00020325,2407,2024-02-09 06:31:56,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
20326,ORD-20220208-00020326,156,2022-02-08 12:47:37,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20327,ORD-20230425-00020327,446,2023-04-25 19:19:27,cancelled,packed,4,1,2,web,IDR,2026-05-25 04:22:10.045703
20328,ORD-20220320-00020328,1187,2022-03-20 14:14:06,returned,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
20329,ORD-20230119-00020329,1292,2023-01-19 19:05:48,delivered,,1,4,2,web,IDR,2026-05-25 04:22:10.045703
20330,ORD-20231004-00020330,2349,2023-10-04 14:39:33,delivered,,1,6,3,web,IDR,2026-05-25 04:22:10.045703
20331,ORD-20240317-00020331,1544,2024-03-17 19:15:32,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
20332,ORD-20220409-00020332,210,2022-04-09 12:19:11,delivered,,1,6,4,web,IDR,2026-05-25 04:22:10.045703
20333,ORD-20220201-00020333,100,2022-02-01 15:24:17,returned,,4,6,1,web,IDR,2026-05-25 04:22:10.045703
20334,ORD-20221228-00020334,1179,2022-12-28 20:51:10,returned,,1,7,1,web,IDR,2026-05-25 04:22:10.045703
20335,ORD-20250810-00020335,1257,2025-08-10 21:26:54,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
20336,ORD-20251205-00020336,1837,2025-12-05 01:10:04,returned,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
20337,ORD-20221003-00020337,2417,2022-10-03 16:44:39,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
20338,ORD-20230126-00020338,623,2023-01-26 15:27:47,cancelled,paid,2,2,3,web,IDR,2026-05-25 04:22:10.045703
20339,ORD-20250329-00020339,733,2025-03-29 12:23:28,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
20340,ORD-20221226-00020340,580,2022-12-26 19:41:57,returned,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
20341,ORD-20220107-00020341,1562,2022-01-07 10:07:44,returned,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20342,ORD-20230423-00020342,2247,2023-04-23 08:26:14,delivered,,2,3,1,web,IDR,2026-05-25 04:22:10.045703
20343,ORD-20240211-00020343,705,2024-02-11 21:49:41,delivered,,2,4,1,web,IDR,2026-05-25 04:22:10.045703
20344,ORD-20251015-00020344,1205,2025-10-15 15:43:02,delivered,,1,1,3,web,IDR,2026-05-25 04:22:10.045703
20345,ORD-20220218-00020345,840,2022-02-18 05:51:29,delivered,,1,5,1,web,IDR,2026-05-25 04:22:10.045703
20346,ORD-20240524-00020346,970,2024-05-24 21:27:19,delivered,,4,1,3,web,IDR,2026-05-25 04:22:10.045703
20347,ORD-20221208-00020347,2007,2022-12-08 14:29:39,delivered,,2,3,3,web,IDR,2026-05-25 04:22:10.045703
20348,ORD-20231202-00020348,327,2023-12-02 02:26:53,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
20349,ORD-20220324-00020349,758,2022-03-24 03:15:50,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20350,ORD-20240104-00020350,529,2024-01-04 13:49:53,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
20351,ORD-20250509-00020351,1064,2025-05-09 17:09:11,delivered,,2,1,3,web,IDR,2026-05-25 04:22:10.045703
20352,ORD-20230628-00020352,664,2023-06-28 18:57:22,delivered,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
20353,ORD-20230713-00020353,2366,2023-07-13 01:51:45,returned,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20354,ORD-20231022-00020354,1784,2023-10-22 04:44:59,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
20355,ORD-20231224-00020355,840,2023-12-24 07:07:15,delivered,,2,2,3,web,IDR,2026-05-25 04:22:10.045703
20356,ORD-20220513-00020356,1952,2022-05-13 14:55:03,returned,,2,2,2,web,IDR,2026-05-25 04:22:10.045703
20357,ORD-20251018-00020357,2340,2025-10-18 09:38:32,delivered,,1,4,1,web,IDR,2026-05-25 04:22:10.045703
20358,ORD-20250609-00020358,751,2025-06-09 22:58:20,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20359,ORD-20230201-00020359,838,2023-02-01 17:30:00,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
20360,ORD-20250623-00020360,2409,2025-06-23 16:01:39,delivered,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
20361,ORD-20221103-00020361,1552,2022-11-03 23:46:42,delivered,,2,5,2,web,IDR,2026-05-25 04:22:10.045703
20362,ORD-20230619-00020362,1030,2023-06-19 11:32:03,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20363,ORD-20240105-00020363,1167,2024-01-05 18:27:38,delivered,,3,1,3,web,IDR,2026-05-25 04:22:10.045703
20364,ORD-20251015-00020364,2301,2025-10-15 20:34:39,delivered,,4,3,2,web,IDR,2026-05-25 04:22:10.045703
20365,ORD-20220128-00020365,108,2022-01-28 20:22:57,delivered,,1,2,1,web,IDR,2026-05-25 04:22:10.045703
20366,ORD-20221013-00020366,495,2022-10-13 09:22:15,cancelled,packed,2,6,1,web,IDR,2026-05-25 04:22:10.045703
20367,ORD-20230628-00020367,964,2023-06-28 05:38:01,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20368,ORD-20240616-00020368,629,2024-06-16 09:08:59,delivered,,2,6,2,web,IDR,2026-05-25 04:22:10.045703
20369,ORD-20220512-00020369,1037,2022-05-12 14:30:52,delivered,,2,2,1,web,IDR,2026-05-25 04:22:10.045703
20370,ORD-20230102-00020370,551,2023-01-02 22:21:34,cancelled,packed,1,4,2,web,IDR,2026-05-25 04:22:10.045703
20371,ORD-20230630-00020371,1126,2023-06-30 02:33:54,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
20372,ORD-20240522-00020372,95,2024-05-22 21:14:59,delivered,,4,1,1,web,IDR,2026-05-25 04:22:10.045703
20373,ORD-20250711-00020373,2040,2025-07-11 04:16:26,delivered,,3,1,1,web,IDR,2026-05-25 04:22:10.045703
20374,ORD-20250323-00020374,1805,2025-03-23 21:31:19,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
20375,ORD-20231230-00020375,1250,2023-12-30 21:56:27,delivered,,1,6,1,web,IDR,2026-05-25 04:22:10.045703
20376,ORD-20240930-00020376,1926,2024-09-30 05:15:59,delivered,,3,2,1,web,IDR,2026-05-25 04:22:10.045703
20377,ORD-20230126-00020377,2253,2023-01-26 19:44:39,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
20378,ORD-20221204-00020378,619,2022-12-04 06:44:03,delivered,,1,4,3,web,IDR,2026-05-25 04:22:10.045703
20379,ORD-20251026-00020379,1008,2025-10-26 20:11:27,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
20380,ORD-20220105-00020380,1090,2022-01-05 07:09:06,delivered,,4,1,1,web,IDR,2026-05-25 04:22:10.045703
20381,ORD-20250206-00020381,163,2025-02-06 15:42:12,delivered,,4,6,1,web,IDR,2026-05-25 04:22:10.045703
20382,ORD-20250308-00020382,1727,2025-03-08 06:53:24,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
20383,ORD-20220302-00020383,65,2022-03-02 21:03:48,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
20384,ORD-20220429-00020384,1570,2022-04-29 05:58:33,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
20385,ORD-20231113-00020385,1139,2023-11-13 03:50:57,delivered,,3,4,3,web,IDR,2026-05-25 04:22:10.045703
20386,ORD-20241227-00020386,2094,2024-12-27 08:16:37,cancelled,paid,2,6,2,web,IDR,2026-05-25 04:22:10.045703
20387,ORD-20250109-00020387,1292,2025-01-09 21:46:03,delivered,,2,1,2,web,IDR,2026-05-25 04:22:10.045703
20388,ORD-20251215-00020388,2441,2025-12-15 15:26:24,delivered,,1,7,1,web,IDR,2026-05-25 04:22:10.045703
20389,ORD-20230613-00020389,799,2023-06-13 06:20:59,delivered,,1,3,2,web,IDR,2026-05-25 04:22:10.045703
20390,ORD-20240301-00020390,1062,2024-03-01 19:26:05,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20391,ORD-20241004-00020391,516,2024-10-04 04:47:31,delivered,,2,7,2,web,IDR,2026-05-25 04:22:10.045703
20392,ORD-20231007-00020392,1003,2023-10-07 21:29:39,delivered,,4,3,1,web,IDR,2026-05-25 04:22:10.045703
20393,ORD-20220101-00020393,1175,2022-01-01 12:38:27,delivered,,1,6,2,web,IDR,2026-05-25 04:22:10.045703
20394,ORD-20220520-00020394,1940,2022-05-20 20:29:23,returned,,4,6,1,web,IDR,2026-05-25 04:22:10.045703
20395,ORD-20220814-00020395,1442,2022-08-14 15:39:03,delivered,,1,8,3,web,IDR,2026-05-25 04:22:10.045703
20396,ORD-20230706-00020396,822,2023-07-06 05:18:18,delivered,,4,4,1,web,IDR,2026-05-25 04:22:10.045703
20397,ORD-20250224-00020397,1460,2025-02-24 23:58:45,delivered,,4,4,3,web,IDR,2026-05-25 04:22:10.045703
20398,ORD-20230101-00020398,1895,2023-01-01 20:09:15,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20399,ORD-20230609-00020399,2247,2023-06-09 19:52:04,cancelled,packed,1,8,1,web,IDR,2026-05-25 04:22:10.045703
20400,ORD-20250912-00020400,141,2025-09-12 03:28:26,delivered,,1,1,2,web,IDR,2026-05-25 04:22:10.045703
20401,ORD-20220716-00020401,1257,2022-07-16 20:26:54,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20402,ORD-20220507-00020402,958,2022-05-07 09:41:20,cancelled,placed,3,1,1,web,IDR,2026-05-25 04:22:10.045703
20403,ORD-20251201-00020403,1436,2025-12-01 01:55:59,delivered,,1,4,3,web,IDR,2026-05-25 04:22:10.045703
20404,ORD-20221105-00020404,1320,2022-11-05 18:54:47,cancelled,paid,3,4,1,web,IDR,2026-05-25 04:22:10.045703
20405,ORD-20220226-00020405,498,2022-02-26 22:31:38,delivered,,2,6,1,web,IDR,2026-05-25 04:22:10.045703
20406,ORD-20250601-00020406,1693,2025-06-01 05:16:26,delivered,,2,4,3,web,IDR,2026-05-25 04:22:10.045703
20407,ORD-20220128-00020407,279,2022-01-28 17:48:37,delivered,,3,2,3,web,IDR,2026-05-25 04:22:10.045703
20408,ORD-20220327-00020408,1292,2022-03-27 22:46:24,cancelled,placed,3,7,3,web,IDR,2026-05-25 04:22:10.045703
20409,ORD-20250223-00020409,837,2025-02-23 21:28:59,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20410,ORD-20230720-00020410,2009,2023-07-20 15:01:26,delivered,,1,1,1,web,IDR,2026-05-25 04:22:10.045703
20411,ORD-20250327-00020411,2246,2025-03-27 21:01:26,delivered,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20412,ORD-20240222-00020412,1777,2024-02-22 03:12:57,delivered,,1,3,1,web,IDR,2026-05-25 04:22:10.045703
20413,ORD-20250613-00020413,1949,2025-06-13 11:20:23,delivered,,4,2,1,web,IDR,2026-05-25 04:22:10.045703
20414,ORD-20220222-00020414,840,2022-02-22 07:21:00,delivered,,2,5,1,web,IDR,2026-05-25 04:22:10.045703
20415,ORD-20250406-00020415,425,2025-04-06 15:01:21,delivered,,4,6,4,web,IDR,2026-05-25 04:22:10.045703
20416,ORD-20240226-00020416,2355,2024-02-26 16:46:54,returned,,3,4,2,web,IDR,2026-05-25 04:22:10.045703
20417,ORD-20230727-00020417,1755,2023-07-27 11:15:16,delivered,,3,4,1,web,IDR,2026-05-25 04:22:10.045703
20418,ORD-20250603-00020418,2128,2025-06-03 23:39:07,delivered,,2,1,1,web,IDR,2026-05-25 04:22:10.045703
