shipment_id,order_id,shipping_service_id,checkout_ts,shipped_ts,delivered_ts,shipping_fee,shipping_subsidy,is_delayed,shipping_status,tracking_number,loaded_at
31522,31522,1,2023-07-31 17:37:24,,,12000,0,False,cancelled,,2026-05-25 04:22:10.045703
31523,31523,1,2024-12-31 16:12:45,2025-01-01 22:41:45,2025-01-05 22:41:45,18000,0,False,delivered,TRK61263631,2026-05-25 04:22:10.045703
31524,31524,5,2022-05-30 10:37:29,2022-06-01 07:15:29,2022-06-12 07:15:29,25000,0,True,delivered,TRK51875717,2026-05-25 04:22:10.045703
31525,31525,5,2025-02-21 12:55:25,2025-02-21 23:58:25,2025-03-04 23:58:25,15000,0,True,delivered,TRK60669430,2026-05-25 04:22:10.045703
31526,31526,5,2024-08-17 00:04:01,2024-08-18 13:42:01,2024-08-26 13:42:01,12000,0,True,delivered,TRK27648191,2026-05-25 04:22:10.045703
31527,31527,3,2023-03-29 09:28:33,2023-03-31 02:48:33,2023-04-04 02:48:33,18000,0,False,delivered,TRK63866973,2026-05-25 04:22:10.045703
31528,31528,4,2025-12-23 13:44:35,2025-12-24 21:17:35,2025-12-27 21:17:35,50000,0,False,delivered,TRK10682057,2026-05-25 04:22:10.045703
31529,31529,1,2025-04-05 15:43:46,2025-04-07 13:40:46,2025-04-10 13:40:46,25000,0,False,delivered,TRK74894584,2026-05-25 04:22:10.045703
31530,31530,5,2022-05-12 10:43:52,2022-05-13 11:07:52,2022-05-18 11:07:52,9000,0,False,delivered,TRK24099679,2026-05-25 04:22:10.045703
31531,31531,5,2025-07-06 02:07:36,2025-07-07 11:24:36,2025-07-08 11:24:36,18000,0,False,delivered,TRK42051831,2026-05-25 04:22:10.045703
31532,31532,1,2022-04-18 15:25:05,,,25000,25000,False,cancelled,,2026-05-25 04:22:10.045703
31533,31533,1,2025-05-31 19:44:57,2025-06-01 20:23:57,2025-06-12 20:23:57,15000,0,True,delivered,TRK14983853,2026-05-25 04:22:10.045703
31534,31534,8,2025-11-05 10:54:45,2025-11-06 18:22:45,2025-11-07 18:22:45,18000,0,False,delivered,TRK13770158,2026-05-25 04:22:10.045703
31535,31535,5,2022-12-26 14:59:50,2022-12-28 02:09:50,2023-01-01 02:09:50,50000,0,False,delivered,TRK41832136,2026-05-25 04:22:10.045703
31536,31536,3,2023-09-25 23:24:39,2023-09-27 04:36:39,2023-10-07 04:36:39,35000,0,True,delivered,TRK98854922,2026-05-25 04:22:10.045703
31537,31537,2,2022-04-12 12:32:00,2022-04-13 23:18:00,2022-04-23 23:18:00,12000,0,True,delivered,TRK53743950,2026-05-25 04:22:10.045703
31538,31538,5,2023-08-07 03:03:41,2023-08-08 11:37:41,2023-08-11 11:37:41,9000,0,False,delivered,TRK76680549,2026-05-25 04:22:10.045703
31539,31539,4,2024-03-05 07:24:59,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
31540,31540,1,2022-03-14 19:12:03,2022-03-15 15:57:03,2022-03-25 15:57:03,9000,0,True,delivered,TRK26327343,2026-05-25 04:22:10.045703
31541,31541,3,2024-08-24 22:15:54,2024-08-26 09:00:54,2024-09-05 09:00:54,15000,0,True,delivered,TRK64747903,2026-05-25 04:22:10.045703
31542,31542,1,2024-06-25 16:54:35,2024-06-26 16:42:35,2024-06-29 16:42:35,9000,9000,False,delivered,TRK13969589,2026-05-25 04:22:10.045703
31543,31543,4,2025-03-06 04:44:18,2025-03-07 12:39:18,2025-03-18 12:39:18,9000,0,True,delivered,TRK20643188,2026-05-25 04:22:10.045703
31544,31544,5,2023-01-22 11:22:33,2023-01-23 20:39:33,2023-01-24 20:39:33,25000,0,False,delivered,TRK87897856,2026-05-25 04:22:10.045703
31545,31545,3,2024-09-25 02:32:51,2024-09-25 20:41:51,2024-09-26 20:41:51,15000,0,False,delivered,TRK75772337,2026-05-25 04:22:10.045703
31546,31546,6,2025-06-02 05:58:12,2025-06-03 04:30:12,2025-06-08 04:30:12,18000,0,False,delivered,TRK62029573,2026-05-25 04:22:10.045703
31547,31547,1,2024-09-25 14:17:42,2024-09-26 23:02:42,2024-09-30 23:02:42,18000,18000,False,delivered,TRK10072706,2026-05-25 04:22:10.045703
31548,31548,8,2025-03-21 18:59:40,2025-03-23 05:34:40,2025-03-24 05:34:40,50000,0,False,delivered,TRK95049205,2026-05-25 04:22:10.045703
31549,31549,1,2024-06-14 22:21:47,2024-06-16 18:16:47,2024-06-21 18:16:47,9000,0,False,delivered,TRK18169759,2026-05-25 04:22:10.045703
31550,31550,4,2024-01-08 16:45:06,2024-01-10 05:45:06,2024-01-19 05:45:06,18000,0,True,delivered,TRK89634494,2026-05-25 04:22:10.045703
31551,31551,3,2022-12-03 23:13:59,2022-12-05 04:44:59,2022-12-07 04:44:59,15000,0,False,delivered,TRK74269003,2026-05-25 04:22:10.045703
31552,31552,6,2023-06-13 07:28:57,2023-06-15 01:42:57,2023-06-21 01:42:57,12000,12000,True,delivered,TRK80505495,2026-05-25 04:22:10.045703
31553,31553,1,2024-03-20 19:08:56,2024-03-22 05:06:56,2024-03-23 05:06:56,9000,0,False,delivered,TRK21942590,2026-05-25 04:22:10.045703
31554,31554,5,2023-11-15 20:58:48,2023-11-17 01:02:48,2023-11-21 01:02:48,35000,0,False,delivered,TRK95188741,2026-05-25 04:22:10.045703
31555,31555,4,2024-06-01 18:06:52,2024-06-03 08:00:52,,18000,0,False,cancelled,TRK69883787,2026-05-25 04:22:10.045703
31556,31556,1,2023-02-26 08:51:16,2023-02-28 15:05:16,2023-03-08 15:05:16,35000,0,True,delivered,TRK65119480,2026-05-25 04:22:10.045703
31557,31557,4,2022-01-01 13:55:10,,,9000,0,False,cancelled,,2026-05-25 04:22:10.045703
31558,31558,6,2022-11-23 15:48:51,2022-11-24 12:02:51,2022-11-30 12:02:51,12000,0,False,delivered,TRK25406287,2026-05-25 04:22:10.045703
31559,31559,4,2025-08-17 02:01:39,2025-08-18 05:18:39,2025-08-20 05:18:39,9000,0,False,delivered,TRK43829646,2026-05-25 04:22:10.045703
31560,31560,3,2024-02-26 19:24:34,,,35000,0,False,cancelled,,2026-05-25 04:22:10.045703
31561,31561,6,2022-05-30 23:09:10,2022-06-01 18:29:10,2022-06-06 18:29:10,35000,0,False,delivered,TRK14874591,2026-05-25 04:22:10.045703
31562,31562,1,2025-12-21 16:43:07,2025-12-23 10:28:07,2025-12-28 10:28:07,12000,12000,False,delivered,TRK52465612,2026-05-25 04:22:10.045703
31563,31563,1,2025-07-31 22:49:42,2025-08-03 02:48:42,2025-08-13 02:48:42,35000,0,True,delivered,TRK86117240,2026-05-25 04:22:10.045703
31564,31564,3,2022-02-23 12:48:44,2022-02-24 07:54:44,2022-02-28 07:54:44,9000,0,False,delivered,TRK46830036,2026-05-25 04:22:10.045703
31565,31565,1,2023-04-24 18:04:44,2023-04-26 08:08:44,2023-04-30 08:08:44,18000,0,False,delivered,TRK71203274,2026-05-25 04:22:10.045703
31566,31566,3,2025-07-16 05:55:17,2025-07-17 17:28:17,2025-07-19 17:28:17,35000,0,False,delivered,TRK18741393,2026-05-25 04:22:10.045703
31567,31567,5,2023-04-20 16:52:11,2023-04-21 21:59:11,2023-04-24 21:59:11,50000,0,False,delivered,TRK30075639,2026-05-25 04:22:10.045703
31568,31568,6,2023-11-19 20:52:52,2023-11-20 02:02:52,2023-11-21 02:02:52,9000,0,False,delivered,TRK82168422,2026-05-25 04:22:10.045703
31569,31569,4,2024-05-18 03:55:03,2024-05-19 21:58:03,2024-05-23 21:58:03,50000,0,True,delivered,TRK93398455,2026-05-25 04:22:10.045703
31570,31570,1,2025-06-17 14:39:08,2025-06-19 00:30:08,2025-06-24 00:30:08,12000,12000,False,delivered,TRK75516811,2026-05-25 04:22:10.045703
31571,31571,1,2024-01-01 10:59:35,2024-01-03 18:22:35,2024-01-05 18:22:35,50000,0,False,delivered,TRK56147170,2026-05-25 04:22:10.045703
31572,31572,3,2022-03-14 18:24:02,2022-03-16 04:24:02,2022-03-20 04:24:02,18000,0,False,delivered,TRK36448032,2026-05-25 04:22:10.045703
31573,31573,2,2023-06-14 13:14:23,2023-06-15 20:14:23,2023-06-16 20:14:23,15000,0,False,delivered,TRK20304833,2026-05-25 04:22:10.045703
31574,31574,6,2024-08-14 01:56:56,2024-08-15 04:55:56,2024-08-18 04:55:56,35000,0,False,delivered,TRK45657525,2026-05-25 04:22:10.045703
31575,31575,5,2024-01-01 12:29:44,2024-01-02 17:31:44,2024-01-12 17:31:44,35000,0,True,delivered,TRK69080758,2026-05-25 04:22:10.045703
31576,31576,1,2022-01-01 07:38:57,2022-01-02 23:28:57,2022-01-05 23:28:57,35000,0,False,delivered,TRK66970659,2026-05-25 04:22:10.045703
31577,31577,6,2024-06-18 17:48:20,2024-06-20 02:18:20,2024-06-24 02:18:20,35000,0,False,delivered,TRK41990593,2026-05-25 04:22:10.045703
31578,31578,3,2024-06-18 03:12:26,2024-06-19 13:10:26,2024-06-30 13:10:26,18000,0,True,delivered,TRK11808519,2026-05-25 04:22:10.045703
31579,31579,3,2024-06-25 19:49:30,2024-06-26 21:22:30,2024-06-29 21:22:30,18000,0,False,delivered,TRK12785761,2026-05-25 04:22:10.045703
31580,31580,4,2023-02-13 17:58:37,2023-02-15 13:16:37,2023-02-22 13:16:37,18000,18000,True,delivered,TRK11330140,2026-05-25 04:22:10.045703
31581,31581,3,2023-01-02 20:45:26,2023-01-03 23:18:26,2023-01-11 23:18:26,35000,0,True,delivered,TRK48770997,2026-05-25 04:22:10.045703
31582,31582,3,2025-04-13 21:26:46,2025-04-15 09:32:46,2025-04-22 09:32:46,18000,0,True,delivered,TRK42677073,2026-05-25 04:22:10.045703
31583,31583,4,2022-04-24 12:06:11,2022-04-25 19:23:11,2022-04-28 19:23:11,9000,0,False,delivered,TRK51906590,2026-05-25 04:22:10.045703
31584,31584,5,2024-04-01 18:36:57,2024-04-03 05:44:57,2024-04-06 05:44:57,25000,0,False,delivered,TRK45757356,2026-05-25 04:22:10.045703
31585,31585,5,2023-05-24 00:42:05,2023-05-26 08:05:05,2023-06-02 08:05:05,15000,15000,True,delivered,TRK70453355,2026-05-25 04:22:10.045703
31586,31586,1,2022-12-31 08:27:48,2023-01-01 23:54:48,2023-01-06 23:54:48,35000,35000,False,delivered,TRK87146283,2026-05-25 04:22:10.045703
31587,31587,4,2024-05-29 05:01:19,2024-05-30 12:07:19,2024-06-02 12:07:19,9000,0,False,delivered,TRK51210689,2026-05-25 04:22:10.045703
31588,31588,5,2023-01-05 06:38:04,2023-01-06 20:59:04,2023-01-13 20:59:04,12000,0,True,delivered,TRK19209025,2026-05-25 04:22:10.045703
31589,31589,5,2025-09-29 20:03:20,2025-10-01 06:18:20,2025-10-03 06:18:20,12000,0,False,delivered,TRK77731785,2026-05-25 04:22:10.045703
31590,31590,8,2022-03-03 19:52:15,,,50000,0,False,cancelled,,2026-05-25 04:22:10.045703
31591,31591,4,2023-12-15 20:46:59,2023-12-17 06:13:59,2023-12-24 06:13:59,18000,0,True,delivered,TRK64128925,2026-05-25 04:22:10.045703
31592,31592,5,2022-09-08 10:59:43,,,35000,0,False,cancelled,,2026-05-25 04:22:10.045703
31593,31593,3,2025-12-18 18:14:38,2025-12-20 01:38:38,2025-12-28 01:38:38,9000,0,True,delivered,TRK84966675,2026-05-25 04:22:10.045703
31594,31594,1,2023-03-15 15:46:55,2023-03-16 08:11:55,2023-03-24 08:11:55,12000,12000,True,delivered,TRK75263165,2026-05-25 04:22:10.045703
31595,31595,1,2022-07-28 19:41:57,2022-07-29 01:29:57,2022-08-01 01:29:57,15000,0,False,delivered,TRK44876188,2026-05-25 04:22:10.045703
31596,31596,1,2022-11-24 16:52:14,2022-11-25 15:51:14,2022-11-27 15:51:14,50000,0,False,delivered,TRK56321505,2026-05-25 04:22:10.045703
31597,31597,1,2024-01-04 17:30:30,2024-01-06 01:18:30,2024-01-07 01:18:30,12000,0,False,delivered,TRK84841605,2026-05-25 04:22:10.045703
31598,31598,3,2022-03-19 08:12:15,2022-03-21 06:05:15,2022-03-28 06:05:15,12000,0,True,delivered,TRK93028734,2026-05-25 04:22:10.045703
31599,31599,1,2023-12-31 13:36:53,2024-01-02 18:13:53,2024-01-14 18:13:53,9000,9000,True,delivered,TRK42461818,2026-05-25 04:22:10.045703
31600,31600,3,2023-08-19 13:11:57,2023-08-21 01:39:57,2023-08-22 01:39:57,9000,0,False,delivered,TRK70781773,2026-05-25 04:22:10.045703
31601,31601,1,2025-07-27 14:18:31,2025-07-28 14:17:31,2025-08-02 14:17:31,25000,0,False,delivered,TRK50738511,2026-05-25 04:22:10.045703
31602,31602,4,2022-01-30 08:59:21,2022-01-31 11:16:21,2022-02-04 11:16:21,18000,0,False,delivered,TRK69217429,2026-05-25 04:22:10.045703
31603,31603,1,2024-04-15 09:37:33,2024-04-17 06:57:33,2024-04-20 06:57:33,25000,0,True,delivered,TRK87306356,2026-05-25 04:22:10.045703
31604,31604,2,2025-02-06 22:58:40,2025-02-07 19:22:40,2025-02-08 19:22:40,18000,0,False,delivered,TRK29162085,2026-05-25 04:22:10.045703
31605,31605,5,2025-12-05 23:13:37,2025-12-06 15:53:37,2025-12-09 15:53:37,12000,0,False,delivered,TRK26752541,2026-05-25 04:22:10.045703
31606,31606,1,2024-04-30 00:57:29,2024-04-30 19:59:29,2024-05-03 19:59:29,15000,15000,False,delivered,TRK21971273,2026-05-25 04:22:10.045703
31607,31607,2,2022-12-15 00:47:23,2022-12-16 15:11:23,2022-12-21 15:11:23,25000,0,True,delivered,TRK37480253,2026-05-25 04:22:10.045703
31608,31608,6,2022-03-02 15:41:48,2022-03-03 12:22:48,2022-03-13 12:22:48,12000,0,True,delivered,TRK53052378,2026-05-25 04:22:10.045703
31609,31609,1,2022-07-07 13:37:25,2022-07-08 16:18:25,2022-07-17 16:18:25,50000,0,True,delivered,TRK72453908,2026-05-25 04:22:10.045703
31610,31610,4,2024-11-03 14:15:29,2024-11-04 18:18:29,,35000,0,False,cancelled,TRK23044738,2026-05-25 04:22:10.045703
31611,31611,3,2025-04-18 02:55:05,2025-04-20 00:13:05,2025-04-28 00:13:05,25000,25000,True,delivered,TRK87807881,2026-05-25 04:22:10.045703
31612,31612,3,2023-12-24 19:03:23,2023-12-26 00:49:23,2023-12-30 00:49:23,15000,0,False,delivered,TRK56197548,2026-05-25 04:22:10.045703
31613,31613,4,2022-04-17 12:57:19,2022-04-18 21:48:19,2022-04-29 21:48:19,15000,0,True,delivered,TRK35487793,2026-05-25 04:22:10.045703
31614,31614,5,2024-09-15 18:49:50,2024-09-17 12:15:50,2024-09-21 12:15:50,12000,12000,False,delivered,TRK66154533,2026-05-25 04:22:10.045703
31615,31615,5,2022-01-30 07:49:18,2022-02-01 10:28:18,2022-02-10 10:28:18,15000,0,True,delivered,TRK14608908,2026-05-25 04:22:10.045703
31616,31616,3,2025-04-06 18:49:14,2025-04-08 18:56:14,2025-04-17 18:56:14,18000,0,True,delivered,TRK98856253,2026-05-25 04:22:10.045703
31617,31617,7,2024-10-08 10:37:53,2024-10-09 21:33:53,2024-10-14 21:33:53,15000,0,True,delivered,TRK23269113,2026-05-25 04:22:10.045703
31618,31618,4,2022-06-13 00:41:30,2022-06-14 05:46:30,2022-06-24 05:46:30,9000,9000,True,delivered,TRK86526491,2026-05-25 04:22:10.045703
31619,31619,1,2024-08-01 19:00:44,2024-08-03 20:07:44,2024-08-07 20:07:44,15000,0,False,delivered,TRK75652517,2026-05-25 04:22:10.045703
31620,31620,4,2022-01-24 04:05:46,,,25000,25000,False,cancelled,,2026-05-25 04:22:10.045703
31621,31621,4,2025-01-07 04:36:36,2025-01-08 14:43:36,2025-01-09 14:43:36,18000,0,False,delivered,TRK92313367,2026-05-25 04:22:10.045703
31622,31622,3,2024-02-01 06:51:04,2024-02-03 07:30:04,2024-02-12 07:30:04,12000,12000,True,delivered,TRK29410000,2026-05-25 04:22:10.045703
31623,31623,1,2024-04-01 03:49:28,2024-04-03 00:52:28,2024-04-04 00:52:28,12000,0,False,delivered,TRK19088013,2026-05-25 04:22:10.045703
31624,31624,1,2024-11-26 01:23:07,,,15000,15000,False,cancelled,,2026-05-25 04:22:10.045703
31625,31625,4,2025-08-12 05:23:48,2025-08-13 20:56:48,2025-08-18 20:56:48,25000,25000,False,delivered,TRK18917198,2026-05-25 04:22:10.045703
31626,31626,5,2024-05-24 18:16:40,2024-05-26 18:21:40,2024-06-04 18:21:40,9000,9000,True,delivered,TRK14508463,2026-05-25 04:22:10.045703
31627,31627,4,2024-05-23 12:50:40,2024-05-25 17:34:40,2024-05-29 17:34:40,50000,50000,False,delivered,TRK18165326,2026-05-25 04:22:10.045703
31628,31628,4,2025-01-21 20:56:35,2025-01-23 16:03:35,2025-01-24 16:03:35,15000,0,False,delivered,TRK34925780,2026-05-25 04:22:10.045703
31629,31629,4,2022-01-11 16:32:06,2022-01-13 23:26:06,2022-01-18 23:26:06,15000,0,False,delivered,TRK34585285,2026-05-25 04:22:10.045703
31630,31630,7,2022-01-01 12:13:51,2022-01-01 23:34:51,2022-01-02 23:34:51,12000,0,False,delivered,TRK39152221,2026-05-25 04:22:10.045703
31631,31631,3,2023-06-01 22:57:30,2023-06-04 05:18:30,2023-06-12 05:18:30,9000,0,True,delivered,TRK67120569,2026-05-25 04:22:10.045703
31632,31632,3,2023-05-25 11:56:06,2023-05-27 14:26:06,2023-06-07 14:26:06,35000,0,True,delivered,TRK75223667,2026-05-25 04:22:10.045703
31633,31633,5,2022-06-02 16:47:44,,,9000,0,False,cancelled,,2026-05-25 04:22:10.045703
31634,31634,6,2025-04-09 16:46:38,2025-04-11 11:42:38,2025-04-13 11:42:38,50000,0,False,delivered,TRK67696753,2026-05-25 04:22:10.045703
31635,31635,5,2024-09-18 08:33:18,2024-09-18 22:53:18,2024-09-20 22:53:18,35000,0,False,delivered,TRK10521021,2026-05-25 04:22:10.045703
31636,31636,6,2022-12-06 03:08:19,2022-12-08 07:01:19,2022-12-14 07:01:19,12000,0,False,delivered,TRK21513394,2026-05-25 04:22:10.045703
31637,31637,1,2025-03-16 02:28:00,2025-03-17 04:21:00,2025-03-20 04:21:00,18000,0,False,delivered,TRK39157970,2026-05-25 04:22:10.045703
31638,31638,4,2023-01-09 08:54:26,2023-01-10 02:06:26,2023-01-15 02:06:26,50000,0,False,delivered,TRK23050549,2026-05-25 04:22:10.045703
31639,31639,7,2024-02-02 17:48:33,2024-02-04 09:30:33,2024-02-05 09:30:33,25000,0,False,delivered,TRK99615953,2026-05-25 04:22:10.045703
31640,31640,1,2024-04-01 16:47:47,2024-04-03 04:35:47,2024-04-12 04:35:47,9000,0,True,delivered,TRK56675497,2026-05-25 04:22:10.045703
31641,31641,1,2025-02-02 02:02:06,2025-02-03 21:51:06,2025-02-07 21:51:06,18000,0,False,delivered,TRK41663627,2026-05-25 04:22:10.045703
31642,31642,7,2022-05-10 17:42:10,,,15000,0,False,cancelled,,2026-05-25 04:22:10.045703
31643,31643,4,2022-01-06 14:17:39,2022-01-08 07:16:39,2022-01-10 07:16:39,35000,0,False,delivered,TRK98663919,2026-05-25 04:22:10.045703
31644,31644,4,2022-07-25 13:39:47,2022-07-26 18:31:47,2022-07-31 18:31:47,12000,0,False,delivered,TRK46004755,2026-05-25 04:22:10.045703
31645,31645,1,2024-01-01 11:46:58,2024-01-02 08:08:58,2024-01-04 08:08:58,35000,0,False,delivered,TRK68423324,2026-05-25 04:22:10.045703
31646,31646,3,2023-08-14 14:05:16,2023-08-15 18:34:16,2023-08-19 18:34:16,18000,0,False,delivered,TRK83938876,2026-05-25 04:22:10.045703
31647,31647,4,2024-02-13 18:44:49,2024-02-14 16:16:49,2024-02-23 16:16:49,25000,0,True,delivered,TRK97616010,2026-05-25 04:22:10.045703
31648,31648,5,2025-07-31 00:38:00,2025-08-01 04:52:00,2025-08-09 04:52:00,18000,0,True,delivered,TRK59938642,2026-05-25 04:22:10.045703
31649,31649,2,2025-04-01 19:38:35,,,50000,0,False,cancelled,,2026-05-25 04:22:10.045703
31650,31650,4,2022-08-28 09:23:50,2022-08-29 01:14:50,2022-09-03 01:14:50,15000,0,False,delivered,TRK96376350,2026-05-25 04:22:10.045703
31651,31651,6,2024-03-06 19:10:21,2024-03-07 14:11:21,2024-03-11 14:11:21,50000,0,False,delivered,TRK13138956,2026-05-25 04:22:10.045703
31652,31652,5,2023-01-04 17:07:53,2023-01-05 23:09:53,2023-01-09 23:09:53,12000,12000,False,delivered,TRK27237356,2026-05-25 04:22:10.045703
31653,31653,3,2025-05-20 21:13:44,2025-05-22 11:26:44,2025-05-25 11:26:44,15000,0,False,delivered,TRK43381576,2026-05-25 04:22:10.045703
31654,31654,1,2022-04-30 15:25:19,2022-05-01 20:33:19,2022-05-06 20:33:19,25000,25000,False,delivered,TRK65593435,2026-05-25 04:22:10.045703
31655,31655,1,2024-05-13 22:34:10,2024-05-14 17:10:10,2024-05-26 17:10:10,50000,50000,True,delivered,TRK84061588,2026-05-25 04:22:10.045703
31656,31656,3,2024-08-05 23:47:46,2024-08-07 22:34:46,2024-08-18 22:34:46,35000,0,True,delivered,TRK10942197,2026-05-25 04:22:10.045703
31657,31657,4,2022-02-02 08:40:23,2022-02-04 12:00:23,2022-02-15 12:00:23,12000,0,True,delivered,TRK99146378,2026-05-25 04:22:10.045703
31658,31658,2,2025-09-22 03:51:34,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
31659,31659,5,2024-07-19 03:23:51,2024-07-20 23:26:51,2024-07-26 23:26:51,50000,0,True,delivered,TRK68756222,2026-05-25 04:22:10.045703
31660,31660,2,2023-11-17 00:10:15,2023-11-18 12:27:15,2023-11-24 12:27:15,18000,18000,True,delivered,TRK80082674,2026-05-25 04:22:10.045703
31661,31661,5,2025-10-21 06:54:56,2025-10-22 02:15:56,2025-10-24 02:15:56,50000,50000,False,delivered,TRK75366171,2026-05-25 04:22:10.045703
31662,31662,7,2024-06-20 16:38:07,2024-06-22 00:21:07,2024-07-02 00:21:07,50000,0,True,delivered,TRK10104184,2026-05-25 04:22:10.045703
31663,31663,1,2022-06-04 03:58:15,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
31664,31664,4,2025-06-13 06:56:42,2025-06-13 15:02:42,2025-06-20 15:02:42,15000,0,True,delivered,TRK35733371,2026-05-25 04:22:10.045703
31665,31665,4,2025-10-27 14:50:23,2025-10-28 21:42:23,2025-10-29 21:42:23,18000,0,False,delivered,TRK14012716,2026-05-25 04:22:10.045703
31666,31666,1,2023-01-03 15:49:53,2023-01-05 11:20:53,2023-01-07 11:20:53,50000,0,False,delivered,TRK43102161,2026-05-25 04:22:10.045703
31667,31667,1,2025-11-27 18:49:12,2025-11-29 10:21:12,2025-12-04 10:21:12,18000,0,False,delivered,TRK42149183,2026-05-25 04:22:10.045703
31668,31668,2,2023-06-22 12:52:50,2023-06-24 06:43:50,2023-06-30 06:43:50,35000,35000,True,delivered,TRK75316691,2026-05-25 04:22:10.045703
31669,31669,5,2024-03-13 17:26:22,2024-03-15 05:56:22,2024-03-20 05:56:22,50000,0,False,delivered,TRK80091792,2026-05-25 04:22:10.045703
31670,31670,4,2025-03-28 18:37:09,2025-03-29 23:33:09,2025-04-03 23:33:09,25000,0,False,delivered,TRK74729274,2026-05-25 04:22:10.045703
31671,31671,4,2025-04-02 15:20:44,2025-04-04 12:53:44,2025-04-06 12:53:44,18000,18000,False,delivered,TRK72122943,2026-05-25 04:22:10.045703
31672,31672,2,2022-03-31 12:11:08,2022-04-01 04:24:08,2022-04-02 04:24:08,12000,0,False,delivered,TRK87485854,2026-05-25 04:22:10.045703
31673,31673,1,2024-12-25 23:18:37,,,18000,0,False,cancelled,,2026-05-25 04:22:10.045703
31674,31674,4,2024-10-20 08:02:54,2024-10-22 11:08:54,2024-10-26 11:08:54,35000,0,False,delivered,TRK33717213,2026-05-25 04:22:10.045703
31675,31675,5,2022-09-26 20:43:56,2022-09-28 07:35:56,2022-10-01 07:35:56,25000,0,False,delivered,TRK42991843,2026-05-25 04:22:10.045703
31676,31676,3,2022-09-12 14:56:13,2022-09-14 05:35:13,2022-09-22 05:35:13,9000,9000,True,delivered,TRK58369103,2026-05-25 04:22:10.045703
31677,31677,1,2023-01-17 12:44:02,2023-01-18 10:59:02,2023-01-21 10:59:02,35000,0,False,delivered,TRK54362343,2026-05-25 04:22:10.045703
31678,31678,4,2023-03-18 09:34:26,2023-03-19 03:45:26,2023-03-24 03:45:26,12000,12000,False,delivered,TRK93377189,2026-05-25 04:22:10.045703
31679,31679,4,2023-07-08 19:48:56,2023-07-09 18:21:56,2023-07-11 18:21:56,9000,0,False,delivered,TRK91115723,2026-05-25 04:22:10.045703
31680,31680,6,2023-07-01 12:59:46,2023-07-03 06:22:46,2023-07-05 06:22:46,25000,25000,False,delivered,TRK53226002,2026-05-25 04:22:10.045703
31681,31681,1,2024-06-14 18:27:16,2024-06-15 22:32:16,2024-06-24 22:32:16,25000,0,True,delivered,TRK43827131,2026-05-25 04:22:10.045703
31682,31682,5,2023-03-13 16:36:46,2023-03-14 15:42:46,2023-03-15 15:42:46,50000,0,False,delivered,TRK88333707,2026-05-25 04:22:10.045703
31683,31683,4,2025-07-12 14:39:45,2025-07-13 01:38:45,2025-07-14 01:38:45,35000,0,False,delivered,TRK78455101,2026-05-25 04:22:10.045703
31684,31684,2,2025-04-02 06:58:36,2025-04-03 14:53:36,2025-04-10 14:53:36,9000,9000,True,delivered,TRK93128068,2026-05-25 04:22:10.045703
31685,31685,6,2022-06-29 00:26:25,2022-06-30 15:33:25,2022-07-06 15:33:25,12000,0,False,delivered,TRK96755830,2026-05-25 04:22:10.045703
31686,31686,2,2024-06-26 18:49:36,2024-06-28 07:13:36,2024-06-30 07:13:36,35000,0,False,delivered,TRK74652830,2026-05-25 04:22:10.045703
31687,31687,3,2024-05-22 20:46:32,2024-05-24 00:32:32,2024-06-04 00:32:32,18000,0,True,delivered,TRK67837140,2026-05-25 04:22:10.045703
31688,31688,7,2024-05-13 08:23:38,2024-05-14 02:29:38,2024-05-20 02:29:38,15000,0,True,delivered,TRK46770237,2026-05-25 04:22:10.045703
31689,31689,5,2022-08-06 14:51:36,2022-08-07 17:33:36,2022-08-08 17:33:36,50000,50000,False,delivered,TRK16199495,2026-05-25 04:22:10.045703
31690,31690,4,2025-03-30 22:47:35,2025-04-02 03:28:35,2025-04-04 03:28:35,35000,35000,False,delivered,TRK41664058,2026-05-25 04:22:10.045703
31691,31691,1,2022-02-09 17:01:30,2022-02-10 13:52:30,2022-02-18 13:52:30,12000,12000,True,delivered,TRK46661419,2026-05-25 04:22:10.045703
31692,31692,3,2024-03-07 06:12:56,2024-03-08 18:08:56,2024-03-18 18:08:56,25000,0,True,delivered,TRK78585724,2026-05-25 04:22:10.045703
31693,31693,5,2024-03-05 20:35:13,2024-03-07 09:54:13,2024-03-11 09:54:13,9000,0,False,delivered,TRK43828204,2026-05-25 04:22:10.045703
31694,31694,1,2025-06-26 04:22:02,2025-06-27 18:36:02,2025-06-28 18:36:02,15000,0,False,delivered,TRK79140860,2026-05-25 04:22:10.045703
31695,31695,5,2022-07-10 16:25:44,2022-07-11 20:41:44,2022-07-16 20:41:44,12000,12000,False,delivered,TRK57030627,2026-05-25 04:22:10.045703
31696,31696,1,2023-12-19 17:38:18,2023-12-21 05:48:18,2023-12-29 05:48:18,18000,0,True,delivered,TRK85248158,2026-05-25 04:22:10.045703
31697,31697,2,2025-06-13 07:12:25,2025-06-14 18:16:25,2025-06-21 18:16:25,12000,0,True,delivered,TRK27871419,2026-05-25 04:22:10.045703
31698,31698,1,2024-10-21 15:30:42,2024-10-22 19:35:42,2024-10-27 19:35:42,25000,25000,False,delivered,TRK77040470,2026-05-25 04:22:10.045703
