order_item_id,order_id,product_id,item_number,quantity,unit_price,subtotal,discount_amount,shipping_subsidy,voucher_amount,total_payment,estimated_cost,profit,is_returned,is_cancelled,loaded_at
53536,23747,69,3,1,1736536,1736536,138923,0,0,1597613,1228359,369254,False,False,2026-05-25 04:22:10.045703
53537,23747,2,4,1,399357,399357,0,0,0,399357,285064,114293,False,False,2026-05-25 04:22:10.045703
53538,23747,104,5,4,891171,3564684,356468,0,0,3208216,2492916,715300,False,False,2026-05-25 04:22:10.045703
53539,23747,45,6,1,922248,922248,0,0,0,922248,641215,281033,False,False,2026-05-25 04:22:10.045703
53540,23748,37,1,1,1786636,1786636,142931,0,178664,1465041,1216282,248759,False,False,2026-05-25 04:22:10.045703
53541,23748,57,2,1,3850085,3850085,385008,0,385009,3080068,3079413,655,False,False,2026-05-25 04:22:10.045703
53542,23748,9,3,2,578535,1157070,34712,0,115707,1006651,849970,156681,False,False,2026-05-25 04:22:10.045703
53543,23748,24,4,1,241867,241867,7256,0,24187,210424,173358,37066,False,False,2026-05-25 04:22:10.045703
53544,23749,1,1,2,5886270,11772540,353176,42174,0,11419364,9387830,1989360,False,False,2026-05-25 04:22:10.045703
53545,23749,51,2,1,2184668,2184668,109233,7826,0,2075435,1650133,417476,False,False,2026-05-25 04:22:10.045703
53546,23750,18,1,3,1217865,3653595,292288,15000,0,3361307,2371944,974363,False,False,2026-05-25 04:22:10.045703
53547,23751,1,1,1,6178605,6178605,308930,0,0,5869675,4693915,1175760,False,False,2026-05-25 04:22:10.045703
53548,23751,90,2,1,2016643,2016643,0,0,0,2016643,1457523,559120,False,False,2026-05-25 04:22:10.045703
53549,23752,3,1,3,918332,2754996,0,13644,0,2754996,1827975,913377,False,False,2026-05-25 04:22:10.045703
53550,23752,195,2,1,879473,879473,70358,4356,0,809115,609377,195382,False,False,2026-05-25 04:22:10.045703
53551,23753,30,1,1,99436,99436,9944,12000,0,89492,71489,6003,False,False,2026-05-25 04:22:10.045703
53552,23754,178,1,1,122623,122623,0,35000,0,122623,78509,9114,False,False,2026-05-25 04:22:10.045703
53553,23755,1,1,1,5869239,5869239,293462,2646,0,5575777,4693915,879216,True,False,2026-05-25 04:22:10.045703
53554,23755,17,2,4,1023336,4093344,122800,1845,0,3970544,2625416,1343283,True,False,2026-05-25 04:22:10.045703
53555,23755,48,3,1,625721,625721,0,282,0,625721,391392,234047,True,False,2026-05-25 04:22:10.045703
53556,23755,28,4,1,182715,182715,0,82,0,182715,135536,47097,True,False,2026-05-25 04:22:10.045703
53557,23755,271,5,3,989610,2968830,237506,1338,0,2731324,1554339,1175647,True,False,2026-05-25 04:22:10.045703
53558,23755,5,6,1,6223329,6223329,497866,2806,0,5725463,5248753,473904,True,False,2026-05-25 04:22:10.045703
53559,23756,5,1,1,6403727,6403727,320186,0,100000,5983541,5248753,734788,True,False,2026-05-25 04:22:10.045703
53560,23757,212,1,1,1712174,1712174,0,0,0,1712174,1134557,577617,False,False,2026-05-25 04:22:10.045703
53561,23758,2,1,1,410827,410827,20541,0,0,390286,285064,105222,False,False,2026-05-25 04:22:10.045703
53562,23759,5,1,2,5817710,11635420,930834,0,1163542,9541044,10497506,-956462,False,False,2026-05-25 04:22:10.045703
53563,23759,317,2,4,696737,2786948,0,0,278695,2508253,2102964,405289,False,False,2026-05-25 04:22:10.045703
53564,23759,175,3,1,1015958,1015958,0,0,101596,914362,613022,301340,False,False,2026-05-25 04:22:10.045703
53565,23760,350,1,2,1499182,2998364,239869,8037,0,2758495,1870668,879790,False,False,2026-05-25 04:22:10.045703
53566,23760,156,2,1,359230,359230,35923,963,0,323307,323013,-669,False,False,2026-05-25 04:22:10.045703
53567,23761,5,1,4,6060977,24243908,2424391,0,0,21819517,20995012,824505,False,False,2026-05-25 04:22:10.045703
53568,23762,126,1,1,2393463,2393463,239346,0,239346,1914771,1759275,155496,False,False,2026-05-25 04:22:10.045703
53569,23762,6,2,1,866842,866842,0,0,86684,780158,647100,133058,False,False,2026-05-25 04:22:10.045703
53570,23762,115,3,1,1518522,1518522,121482,0,151852,1245188,1271099,-25911,False,False,2026-05-25 04:22:10.045703
53571,23763,53,1,1,1465019,1465019,0,17175,0,1465019,1261229,186615,False,False,2026-05-25 04:22:10.045703
53572,23763,10,2,1,667505,667505,33375,7825,0,634130,444128,182177,False,False,2026-05-25 04:22:10.045703
53573,23764,5,1,1,6006986,6006986,600699,0,100000,5306287,5248753,57534,True,False,2026-05-25 04:22:10.045703
53574,23764,71,2,4,777743,3110972,0,0,0,3110972,2420612,690360,True,False,2026-05-25 04:22:10.045703
53575,23764,25,3,2,1072294,2144588,171567,0,0,1973021,1422712,550309,True,False,2026-05-25 04:22:10.045703
53576,23765,123,1,2,385547,771094,23133,35000,0,747961,521840,191121,False,True,2026-05-25 04:22:10.045703
53577,23766,146,1,1,190379,190379,9519,0,0,180860,100451,80409,False,True,2026-05-25 04:22:10.045703
53578,23767,54,1,1,429391,429391,0,3996,0,429391,243220,182175,False,False,2026-05-25 04:22:10.045703
53579,23767,81,2,1,366076,366076,10982,3406,0,355094,238835,112853,False,False,2026-05-25 04:22:10.045703
53580,23767,156,3,2,408257,816514,40826,7598,0,775688,646026,122064,False,False,2026-05-25 04:22:10.045703
53581,23768,66,1,1,547065,547065,0,8823,0,547065,358015,180227,False,False,2026-05-25 04:22:10.045703
53582,23768,6,2,1,746236,746236,0,12035,0,746236,647100,87101,False,False,2026-05-25 04:22:10.045703
53583,23768,159,3,2,438472,876944,0,14143,0,876944,669880,192921,False,False,2026-05-25 04:22:10.045703
53584,23769,7,1,2,964250,1928500,0,0,0,1928500,1198748,729752,False,False,2026-05-25 04:22:10.045703
53585,23769,24,2,1,219784,219784,0,0,0,219784,173358,46426,False,False,2026-05-25 04:22:10.045703
53586,23770,123,1,1,350126,350126,10504,0,35013,304609,260920,43689,False,False,2026-05-25 04:22:10.045703
53587,23770,53,2,3,1563882,4691646,469165,0,469165,3753316,3783687,-30371,False,False,2026-05-25 04:22:10.045703
53588,23770,20,3,3,183328,549984,43999,0,54998,450987,470175,-19188,False,False,2026-05-25 04:22:10.045703
53589,23770,239,4,1,1528663,1528663,0,0,152866,1375797,1014707,361090,False,False,2026-05-25 04:22:10.045703
53590,23770,10,5,1,671651,671651,0,0,67165,604486,444128,160358,False,False,2026-05-25 04:22:10.045703
53591,23771,119,1,2,651454,1302908,104233,22199,0,1198675,800070,376406,False,False,2026-05-25 04:22:10.045703
53592,23771,262,2,1,164393,164393,16439,2801,0,147954,97327,47826,False,False,2026-05-25 04:22:10.045703
53593,23772,303,1,1,1219045,1219045,97524,0,0,1121521,647180,474341,False,False,2026-05-25 04:22:10.045703
53594,23773,65,1,1,1495652,1495652,44870,0,149565,1301217,933550,367667,False,False,2026-05-25 04:22:10.045703
53595,23774,45,1,3,840852,2522556,0,21617,0,2522556,1923645,577294,False,False,2026-05-25 04:22:10.045703
53596,23774,2,2,1,394818,394818,19741,3383,0,375077,285064,86630,False,False,2026-05-25 04:22:10.045703
53597,23775,12,1,2,3795106,7590212,0,0,759021,6831191,5636976,1194215,False,False,2026-05-25 04:22:10.045703
53598,23776,23,1,1,288689,288689,23095,50000,0,265594,153935,61659,False,False,2026-05-25 04:22:10.045703
53599,23777,22,1,1,134000,134000,13400,0,0,120600,99850,20750,False,False,2026-05-25 04:22:10.045703
53600,23778,1,1,1,5986899,5986899,478952,14816,0,5507947,4693915,799216,False,False,2026-05-25 04:22:10.045703
53601,23778,222,2,3,428889,1286667,38600,3184,0,1248067,1052724,192159,False,False,2026-05-25 04:22:10.045703
53602,23779,4,1,1,112080,112080,8966,0,0,103114,83487,19627,False,False,2026-05-25 04:22:10.045703
53603,23779,1,2,1,6046613,6046613,181398,0,0,5865215,4693915,1171300,False,False,2026-05-25 04:22:10.045703
53604,23779,2,3,1,410259,410259,0,0,0,410259,285064,125195,False,False,2026-05-25 04:22:10.045703
53605,23779,1,4,1,6405308,6405308,0,0,0,6405308,4693915,1711393,False,False,2026-05-25 04:22:10.045703
53606,23779,116,5,2,579140,1158280,0,0,0,1158280,887574,270706,False,False,2026-05-25 04:22:10.045703
53607,23780,209,1,1,1006575,1006575,100658,0,0,905917,683704,222213,False,False,2026-05-25 04:22:10.045703
53608,23781,187,1,1,979033,979033,97903,0,0,881130,750118,131012,False,False,2026-05-25 04:22:10.045703
53609,23781,165,2,2,132214,264428,13221,0,0,251207,227522,23685,False,False,2026-05-25 04:22:10.045703
53610,23781,1,3,1,6600074,6600074,660007,0,0,5940067,4693915,1246152,False,False,2026-05-25 04:22:10.045703
53611,23781,41,4,2,1334907,2669814,0,0,0,2669814,1677420,992394,False,False,2026-05-25 04:22:10.045703
53612,23782,103,1,1,1537055,1537055,153706,0,0,1383349,998949,384400,False,True,2026-05-25 04:22:10.045703
53613,23782,2,2,1,395360,395360,19768,0,0,375592,285064,90528,False,True,2026-05-25 04:22:10.045703
53614,23782,194,3,2,3080560,6161120,492890,0,0,5668230,4947392,720838,False,True,2026-05-25 04:22:10.045703
53615,23782,14,4,3,1113958,3341874,267350,0,0,3074524,2922996,151528,False,True,2026-05-25 04:22:10.045703
53616,23782,1,5,1,6491337,6491337,0,0,0,6491337,4693915,1797422,False,True,2026-05-25 04:22:10.045703
53617,23783,300,1,2,460412,920824,46041,7008,0,874783,784110,83665,False,False,2026-05-25 04:22:10.045703
53618,23783,260,2,1,1567570,1567570,156757,11930,0,1410813,1385688,13195,False,False,2026-05-25 04:22:10.045703
53619,23783,316,3,2,715971,1431942,42958,10898,0,1388984,843392,534694,False,False,2026-05-25 04:22:10.045703
53620,23783,109,4,1,678635,678635,67864,5165,0,610771,454801,150805,False,False,2026-05-25 04:22:10.045703
53621,23784,198,1,1,2882367,2882367,0,0,288237,2594130,2624979,-30849,False,False,2026-05-25 04:22:10.045703
53622,23785,145,1,2,889734,1779468,142357,0,0,1637111,1117308,519803,False,False,2026-05-25 04:22:10.045703
53623,23786,1,1,2,6260263,12520526,0,0,1252052,11268474,9387830,1880644,False,False,2026-05-25 04:22:10.045703
53624,23786,20,2,1,180739,180739,9037,0,18074,153628,156725,-3097,False,False,2026-05-25 04:22:10.045703
53625,23787,225,1,4,101874,407496,40750,2614,0,366746,338428,25704,False,False,2026-05-25 04:22:10.045703
53626,23787,3,2,1,1098252,1098252,87860,7044,0,1010392,609325,394023,False,False,2026-05-25 04:22:10.045703
53627,23787,218,3,1,365280,365280,29222,2343,0,336058,292717,40998,False,False,2026-05-25 04:22:10.045703
53628,23788,11,1,2,1535901,3071802,0,4426,0,3071802,2184596,882780,False,True,2026-05-25 04:22:10.045703
53629,23788,1,2,1,6784576,6784576,0,9775,0,6784576,4693915,2080886,False,True,2026-05-25 04:22:10.045703
53630,23788,6,3,1,774075,774075,23222,1115,0,750853,647100,102638,False,True,2026-05-25 04:22:10.045703
53631,23788,4,4,1,107345,107345,0,155,0,107345,83487,23703,False,True,2026-05-25 04:22:10.045703
53632,23788,99,5,1,1755513,1755513,0,2529,0,1755513,1206780,546204,False,True,2026-05-25 04:22:10.045703
53633,23789,250,1,1,770758,770758,38538,762,0,732220,516190,215268,False,True,2026-05-25 04:22:10.045703
53634,23789,3,2,1,950580,950580,0,940,0,950580,609325,340315,False,True,2026-05-25 04:22:10.045703
53635,23789,113,3,1,1572130,1572130,157213,1554,0,1414917,1118137,295226,False,True,2026-05-25 04:22:10.045703
53636,23789,37,4,4,1737128,6948512,694851,6871,0,6253661,4865128,1381662,False,True,2026-05-25 04:22:10.045703
53637,23789,3,5,3,963277,2889831,144492,2857,0,2745339,1827975,914507,False,True,2026-05-25 04:22:10.045703
53638,23789,3,6,2,1019164,2038328,0,2015,0,2038328,1218650,817663,False,True,2026-05-25 04:22:10.045703
53639,23790,51,1,1,2170985,2170985,65130,0,0,2105855,1650133,455722,False,False,2026-05-25 04:22:10.045703
53640,23790,14,2,2,1335576,2671152,0,0,0,2671152,1948664,722488,False,False,2026-05-25 04:22:10.045703
53641,23791,342,1,2,233119,466238,46624,0,0,419614,301556,118058,False,False,2026-05-25 04:22:10.045703
53642,23791,12,2,1,3356585,3356585,268527,0,0,3088058,2818488,269570,False,False,2026-05-25 04:22:10.045703
53643,23792,63,1,1,2807770,2807770,84233,0,0,2723537,2528495,195042,False,False,2026-05-25 04:22:10.045703
53644,23792,2,2,1,423665,423665,0,0,0,423665,285064,138601,False,False,2026-05-25 04:22:10.045703
53645,23792,312,3,2,91015,182030,14562,0,0,167468,151534,15934,False,False,2026-05-25 04:22:10.045703
53646,23792,309,4,1,169508,169508,0,0,0,169508,112953,56555,False,False,2026-05-25 04:22:10.045703
53647,23792,254,5,1,475981,475981,0,0,0,475981,280061,195920,False,False,2026-05-25 04:22:10.045703
53648,23793,137,1,2,273263,546526,16396,0,54653,475477,234292,241185,False,False,2026-05-25 04:22:10.045703
53649,23794,346,1,2,500059,1000118,80009,0,0,920109,626220,293889,True,False,2026-05-25 04:22:10.045703
53650,23794,41,2,2,1625537,3251074,97532,0,0,3153542,1677420,1476122,True,False,2026-05-25 04:22:10.045703
53651,23794,2,3,1,378359,378359,18918,0,0,359441,285064,74377,True,False,2026-05-25 04:22:10.045703
53652,23794,183,4,1,208416,208416,6252,0,0,202164,176285,25879,True,False,2026-05-25 04:22:10.045703
53653,23795,101,1,1,904182,904182,27125,0,0,877057,765698,111359,False,False,2026-05-25 04:22:10.045703
53654,23795,3,2,1,1021954,1021954,30659,0,0,991295,609325,381970,False,False,2026-05-25 04:22:10.045703
53655,23795,24,3,4,216843,867372,0,0,0,867372,693432,173940,False,False,2026-05-25 04:22:10.045703
53656,23796,187,1,3,1013547,3040641,152032,0,0,2888609,2250354,638255,False,False,2026-05-25 04:22:10.045703
53657,23797,89,1,1,609517,609517,60952,3678,0,548565,424168,120719,False,False,2026-05-25 04:22:10.045703
53658,23797,125,2,1,753423,753423,75342,4547,0,678081,557030,116504,False,False,2026-05-25 04:22:10.045703
53659,23797,2,3,1,373383,373383,29871,2253,0,343512,285064,56195,False,False,2026-05-25 04:22:10.045703
53660,23797,1,4,1,6548946,6548946,0,39522,0,6548946,4693915,1815509,False,False,2026-05-25 04:22:10.045703
53661,23798,35,1,2,221462,442924,13288,0,0,429636,246566,183070,False,False,2026-05-25 04:22:10.045703
53662,23798,1,2,1,5522351,5522351,165671,0,0,5356680,4693915,662765,False,False,2026-05-25 04:22:10.045703
53663,23799,85,1,2,1347208,2694416,134721,0,0,2559695,1772906,786789,False,False,2026-05-25 04:22:10.045703
53664,23799,33,2,2,1596738,3193476,0,0,0,3193476,2713138,480338,False,False,2026-05-25 04:22:10.045703
53665,23799,36,3,1,1764010,1764010,88200,0,0,1675810,1066851,608959,False,False,2026-05-25 04:22:10.045703
53666,23799,186,4,1,2601679,2601679,78050,0,100000,2423629,2388601,35028,False,False,2026-05-25 04:22:10.045703
53667,23800,76,1,1,1680442,1680442,168044,0,0,1512398,1023122,489276,False,False,2026-05-25 04:22:10.045703
53668,23800,1,2,1,6427794,6427794,514224,0,0,5913570,4693915,1219655,False,False,2026-05-25 04:22:10.045703
53669,23801,177,1,1,1275535,1275535,127554,0,0,1147981,987213,160768,False,True,2026-05-25 04:22:10.045703
53670,23801,128,2,1,269042,269042,0,0,0,269042,165071,103971,False,True,2026-05-25 04:22:10.045703
53671,23801,131,3,1,147189,147189,11775,0,0,135414,115513,19901,False,True,2026-05-25 04:22:10.045703
53672,23801,68,4,1,1125310,1125310,0,0,0,1125310,772852,352458,False,True,2026-05-25 04:22:10.045703
53673,23802,45,1,1,947210,947210,94721,0,94721,757768,641215,116553,False,False,2026-05-25 04:22:10.045703
53674,23802,328,2,1,463445,463445,0,0,46344,417101,272587,144514,False,False,2026-05-25 04:22:10.045703
53675,23802,3,3,1,930144,930144,0,0,93014,837130,609325,227805,False,False,2026-05-25 04:22:10.045703
53676,23802,5,4,1,6398389,6398389,0,0,639839,5758550,5248753,509797,False,False,2026-05-25 04:22:10.045703
53677,23802,1,5,1,6456676,6456676,0,0,645667,5811009,4693915,1117094,False,False,2026-05-25 04:22:10.045703
53678,23803,69,1,1,1458288,1458288,72914,0,0,1385374,1228359,157015,True,False,2026-05-25 04:22:10.045703
53679,23803,49,2,1,705123,705123,70512,0,0,634611,562974,71637,True,False,2026-05-25 04:22:10.045703
53680,23803,15,3,2,793360,1586720,79336,0,0,1507384,1054854,452530,True,False,2026-05-25 04:22:10.045703
53681,23803,196,4,1,3112432,3112432,0,0,100000,3012432,2414648,597784,True,False,2026-05-25 04:22:10.045703
53682,23803,107,5,1,63563,63563,6356,0,0,57207,45968,11239,True,False,2026-05-25 04:22:10.045703
53683,23804,7,1,1,1133247,1133247,0,0,113325,1019922,599374,420548,False,False,2026-05-25 04:22:10.045703
53684,23804,9,2,1,675612,675612,33781,0,67561,574270,424985,149285,False,False,2026-05-25 04:22:10.045703
53685,23804,13,3,1,963418,963418,0,0,96342,867076,667348,199728,False,False,2026-05-25 04:22:10.045703
53686,23805,2,1,1,387513,387513,0,0,0,387513,285064,102449,True,False,2026-05-25 04:22:10.045703
53687,23805,2,2,2,402475,804950,0,0,0,804950,570128,234822,True,False,2026-05-25 04:22:10.045703
53688,23805,5,3,2,6324374,12648748,632437,0,0,12016311,10497506,1518805,True,False,2026-05-25 04:22:10.045703
53689,23806,4,1,2,95968,191936,15355,25000,0,176581,166974,-15393,False,True,2026-05-25 04:22:10.045703
53690,23807,211,1,1,285653,285653,14283,0,0,271370,173799,97571,False,False,2026-05-25 04:22:10.045703
53691,23807,1,2,1,6769808,6769808,0,0,0,6769808,4693915,2075893,False,False,2026-05-25 04:22:10.045703
53692,23808,3,1,1,1110351,1110351,0,0,0,1110351,609325,501026,False,False,2026-05-25 04:22:10.045703
53693,23809,43,1,1,1314427,1314427,39433,0,0,1274994,994802,280192,False,False,2026-05-25 04:22:10.045703
53694,23809,6,2,1,748959,748959,0,0,0,748959,647100,101859,False,False,2026-05-25 04:22:10.045703
53695,23809,57,3,1,3485502,3485502,104565,0,0,3380937,3079413,301524,False,False,2026-05-25 04:22:10.045703
53696,23809,12,4,2,3585802,7171604,717160,0,0,6454444,5636976,817468,False,False,2026-05-25 04:22:10.045703
53697,23810,170,1,1,215074,215074,21507,0,0,193567,147043,46524,False,False,2026-05-25 04:22:10.045703
53698,23811,21,1,1,230287,230287,0,0,0,230287,183942,46345,False,False,2026-05-25 04:22:10.045703
53699,23811,75,2,1,521863,521863,0,0,0,521863,349749,172114,False,False,2026-05-25 04:22:10.045703
53700,23811,1,3,1,5655126,5655126,0,0,0,5655126,4693915,961211,False,False,2026-05-25 04:22:10.045703
53701,23812,14,1,1,1147603,1147603,0,0,0,1147603,974332,173271,False,False,2026-05-25 04:22:10.045703
53702,23812,210,2,2,167298,334596,16730,0,0,317866,299552,18314,False,False,2026-05-25 04:22:10.045703
53703,23812,1,3,4,6806112,27224448,2722445,0,0,24502003,18775660,5726343,False,False,2026-05-25 04:22:10.045703
53704,23813,196,1,1,2658969,2658969,0,0,265897,2393072,2414648,-21576,False,False,2026-05-25 04:22:10.045703
53705,23814,69,1,1,1651956,1651956,132156,0,0,1519800,1228359,291441,False,False,2026-05-25 04:22:10.045703
53706,23815,2,1,1,390606,390606,11718,0,39061,339827,285064,54763,False,False,2026-05-25 04:22:10.045703
53707,23815,113,2,3,1695610,5086830,152605,0,508683,4425542,3354411,1071131,False,False,2026-05-25 04:22:10.045703
53708,23815,6,3,3,799899,2399697,191976,0,239970,1967751,1941300,26451,False,False,2026-05-25 04:22:10.045703
53709,23816,43,1,2,1323545,2647090,0,0,0,2647090,1989604,657486,False,False,2026-05-25 04:22:10.045703
53710,23816,3,2,2,1032169,2064338,0,0,0,2064338,1218650,845688,False,False,2026-05-25 04:22:10.045703
53711,23816,1,3,1,6263116,6263116,0,0,0,6263116,4693915,1569201,False,False,2026-05-25 04:22:10.045703
53712,23817,317,1,1,764204,764204,22926,0,0,741278,525741,215537,False,False,2026-05-25 04:22:10.045703
53713,23817,21,2,2,239299,478598,23930,0,0,454668,367884,86784,False,False,2026-05-25 04:22:10.045703
53714,23818,25,1,2,928508,1857016,55710,0,185702,1615604,1422712,192892,False,False,2026-05-25 04:22:10.045703
53715,23819,349,1,1,1437414,1437414,0,0,143741,1293673,786656,507017,False,False,2026-05-25 04:22:10.045703
53716,23819,348,2,3,605903,1817709,90885,0,181771,1545053,1115856,429197,False,False,2026-05-25 04:22:10.045703
53717,23820,5,1,2,5911374,11822748,591137,0,0,11231611,10497506,734105,True,False,2026-05-25 04:22:10.045703
53718,23820,179,2,1,1396133,1396133,41884,0,0,1354249,1002921,351328,True,False,2026-05-25 04:22:10.045703
53719,23821,9,1,2,686629,1373258,68663,0,137326,1167269,849970,317299,False,False,2026-05-25 04:22:10.045703
53720,23822,11,1,1,1787321,1787321,142986,14073,0,1644335,1092298,537964,False,False,2026-05-25 04:22:10.045703
53721,23822,19,2,1,117711,117711,3531,927,0,114180,83486,29767,False,False,2026-05-25 04:22:10.045703
53722,23823,260,1,3,1804352,5413056,541306,0,541306,4330444,4157064,173380,False,True,2026-05-25 04:22:10.045703
53723,23824,23,1,1,304779,304779,15239,0,30478,259062,153935,105127,True,False,2026-05-25 04:22:10.045703
53724,23825,3,1,1,935154,935154,0,0,0,935154,609325,325829,True,False,2026-05-25 04:22:10.045703
53725,23825,268,2,1,228933,228933,22893,0,0,206040,149148,56892,True,False,2026-05-25 04:22:10.045703
53726,23825,82,3,1,429365,429365,34349,0,0,395016,244963,150053,True,False,2026-05-25 04:22:10.045703
53727,23825,5,4,2,6322562,12645124,379354,0,0,12265770,10497506,1768264,True,False,2026-05-25 04:22:10.045703
53728,23826,154,1,1,225712,225712,0,0,0,225712,198345,27367,True,False,2026-05-25 04:22:10.045703
53729,23826,24,2,1,225472,225472,0,0,0,225472,173358,52114,True,False,2026-05-25 04:22:10.045703
53730,23827,156,1,2,376405,752810,37640,29429,0,715170,646026,39715,False,False,2026-05-25 04:22:10.045703
53731,23827,75,2,1,441897,441897,44190,17275,0,397707,349749,30683,False,False,2026-05-25 04:22:10.045703
53732,23827,30,3,1,84320,84320,0,3296,0,84320,71489,9535,False,False,2026-05-25 04:22:10.045703
53733,23828,25,1,1,924891,924891,0,9000,0,924891,711356,204535,False,False,2026-05-25 04:22:10.045703
53734,23829,6,1,1,821656,821656,65732,15657,0,755924,647100,93167,False,False,2026-05-25 04:22:10.045703
53735,23829,7,2,1,1015092,1015092,30453,19343,0,984639,599374,365922,False,False,2026-05-25 04:22:10.045703
53736,23830,5,1,3,6717345,20152035,2015204,0,100000,18036831,15746259,2290572,False,False,2026-05-25 04:22:10.045703
53737,23830,265,2,1,306988,306988,30699,0,0,276289,193616,82673,False,False,2026-05-25 04:22:10.045703
53738,23830,260,3,2,1565761,3131522,313152,0,0,2818370,2771376,46994,False,False,2026-05-25 04:22:10.045703
53739,23830,249,4,1,972961,972961,29189,0,0,943772,603273,340499,False,False,2026-05-25 04:22:10.045703
53740,23830,2,5,1,387649,387649,0,0,0,387649,285064,102585,False,False,2026-05-25 04:22:10.045703
53741,23831,2,1,1,416250,416250,33300,0,41625,341325,285064,56261,False,False,2026-05-25 04:22:10.045703
53742,23832,1,1,1,6606799,6606799,198204,0,660680,5747915,4693915,1054000,False,False,2026-05-25 04:22:10.045703
53743,23832,216,2,1,821649,821649,0,0,82165,739484,367661,371823,False,False,2026-05-25 04:22:10.045703
53744,23833,6,1,2,766995,1533990,0,3772,0,1533990,1294200,236018,False,False,2026-05-25 04:22:10.045703
53745,23833,302,2,1,292113,292113,0,718,0,292113,191050,100345,False,False,2026-05-25 04:22:10.045703
53746,23833,1,3,1,6696422,6696422,200893,16467,0,6495529,4693915,1785147,False,False,2026-05-25 04:22:10.045703
53747,23833,2,4,4,410957,1643828,0,4042,0,1643828,1140256,499530,False,False,2026-05-25 04:22:10.045703
53748,23834,261,1,1,410671,410671,0,0,0,410671,350553,60118,False,False,2026-05-25 04:22:10.045703
53749,23834,46,2,1,1591320,1591320,0,0,0,1591320,1326020,265300,False,False,2026-05-25 04:22:10.045703
53750,23835,8,1,2,388568,777136,62171,0,0,714965,494124,220841,False,False,2026-05-25 04:22:10.045703
53751,23835,2,2,2,441212,882424,88242,0,0,794182,570128,224054,False,False,2026-05-25 04:22:10.045703
53752,23835,2,3,1,429541,429541,0,0,0,429541,285064,144477,False,False,2026-05-25 04:22:10.045703
53753,23835,3,4,1,950544,950544,76044,0,0,874500,609325,265175,False,False,2026-05-25 04:22:10.045703
53754,23835,346,5,1,495546,495546,14866,0,0,480680,313110,167570,False,False,2026-05-25 04:22:10.045703
53755,23836,315,1,2,71371,142742,0,9000,0,142742,99036,34706,False,False,2026-05-25 04:22:10.045703
53756,23837,30,1,1,98414,98414,0,2643,0,98414,71489,24282,True,False,2026-05-25 04:22:10.045703
53757,23837,145,2,2,881655,1763310,141065,47357,0,1622245,1117308,457580,True,False,2026-05-25 04:22:10.045703
53758,23838,2,1,1,406703,406703,12201,9000,0,394502,285064,100438,False,False,2026-05-25 04:22:10.045703
53759,23839,30,1,1,97022,97022,4851,207,0,92171,71489,20475,False,False,2026-05-25 04:22:10.045703
53760,23839,195,2,2,737911,1475822,0,3142,0,1475822,1218754,253926,False,False,2026-05-25 04:22:10.045703
53761,23839,173,3,2,1005352,2010704,160856,4281,0,1849848,1578292,267275,False,False,2026-05-25 04:22:10.045703
53762,23839,3,4,2,1026481,2052962,164237,4371,0,1888725,1218650,665704,False,False,2026-05-25 04:22:10.045703
53763,23840,9,1,1,598032,598032,0,0,0,598032,424985,173047,False,False,2026-05-25 04:22:10.045703
53764,23840,54,2,1,372881,372881,29830,0,0,343051,243220,99831,False,False,2026-05-25 04:22:10.045703
53765,23841,32,1,2,1344035,2688070,80642,9000,0,2607428,1892890,705538,False,False,2026-05-25 04:22:10.045703
53766,23842,95,1,2,229174,458348,0,0,0,458348,269048,189300,False,False,2026-05-25 04:22:10.045703
53767,23842,5,2,3,5813577,17440731,872037,0,0,16568694,15746259,822435,False,False,2026-05-25 04:22:10.045703
53768,23842,110,3,1,1472578,1472578,117806,0,0,1354772,965933,388839,False,False,2026-05-25 04:22:10.045703
53769,23842,1,4,2,6781386,13562772,1085022,0,0,12477750,9387830,3089920,False,False,2026-05-25 04:22:10.045703
53770,23842,20,5,1,189941,189941,15195,0,0,174746,156725,18021,False,False,2026-05-25 04:22:10.045703
53771,23843,1,1,2,6557137,13114274,655714,0,1311427,11147133,9387830,1759303,False,False,2026-05-25 04:22:10.045703
53772,23843,237,2,1,981916,981916,98192,0,98192,785532,763059,22473,False,False,2026-05-25 04:22:10.045703
53773,23844,81,1,1,440467,440467,13214,0,0,427253,238835,188418,False,True,2026-05-25 04:22:10.045703
53774,23844,222,2,1,427477,427477,21374,0,0,406103,350908,55195,False,True,2026-05-25 04:22:10.045703
53775,23844,27,3,1,2171873,2171873,0,0,0,2171873,1788762,383111,False,True,2026-05-25 04:22:10.045703
53776,23844,86,4,1,223281,223281,22328,0,0,200953,140083,60870,False,True,2026-05-25 04:22:10.045703
53777,23844,1,5,1,6867035,6867035,0,0,0,6867035,4693915,2173120,False,True,2026-05-25 04:22:10.045703
53778,23845,200,1,1,204318,204318,6130,0,0,198188,133362,64826,False,False,2026-05-25 04:22:10.045703
53779,23845,145,2,1,792193,792193,39610,0,0,752583,558654,193929,False,False,2026-05-25 04:22:10.045703
53780,23846,1,1,3,5921031,17763093,0,0,100000,17663093,14081745,3581348,False,False,2026-05-25 04:22:10.045703
53781,23847,91,1,1,233576,233576,0,0,0,233576,172657,60919,False,False,2026-05-25 04:22:10.045703
53782,23847,6,2,1,805367,805367,0,0,0,805367,647100,158267,False,False,2026-05-25 04:22:10.045703
